station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal,route
40830,18th,3/1/2026,"1,305.10","1,265.80",805.8,"37,804",Pink
40210,Damen-Cermak,3/1/2026,"1,162.80",925.8,606.8,"32,319",Pink
40740,Western-Cermak,3/1/2026,808.8,635.8,383,"22,251",Pink
40440,California-Cermak,3/1/2026,930,701.5,488,"25,707",Pink
41040,Kedzie-Cermak,3/1/2026,718.3,523,378.6,"19,788",Pink
40780,Central Park,3/1/2026,716,497.5,354,"19,513",Pink
40150,Pulaski-Cermak,3/1/2026,660,448,326.4,"17,943",Pink
40600,Kostner,3/1/2026,258.5,160,142.6,"7,040",Pink
40420,Cicero-Cermak,3/1/2026,706.5,616,435,"20,181",Pink
40580,54th/Cermak,3/1/2026,"1,501","1,270.50",805.8,"42,132",Pink
40020,Harlem-Lake,3/1/2026,"2,040.60","1,785.50","1,037.20","57,221",Green
41350,Oak Park-Lake,3/1/2026,723.2,626.5,332.2,"20,078",Green
40610,Ridgeland,3/1/2026,777.2,578.3,254,"20,682",Green
41260,Austin-Lake,3/1/2026,843,570,356.2,"22,606",Green
40280,Central-Lake,3/1/2026,"1,098",769.3,554,"30,002",Green
40700,Laramie,3/1/2026,553.7,385,272.8,"15,086",Green
40480,Cicero-Lake,3/1/2026,676.8,485.8,366.6,"18,666",Green
40030,Pulaski-Lake,3/1/2026,783.4,606.5,438.8,"21,855",Green
41670,Conservatory,3/1/2026,504.2,573.3,407,"15,421",Green
41070,Kedzie-Lake,3/1/2026,677,476,348.4,"18,541",Green
41360,California-Lake,3/1/2026,713.8,444.5,327.2,"19,118",Green
41710,Damen-Lake,3/1/2026,"1,064.20",822.8,701.2,"30,210",Green
40170,Ashland-Lake,3/1/2026,"1,754.20","1,446.80",825,"48,505","Green, Pink"
41510,Morgan-Lake,3/1/2026,"3,720.50","4,320.80","2,287.20","110,570",Green
41160,Clinton-Lake,3/1/2026,"2,790.40","1,715.50",945,"72,975","Green, Pink"
41690,Cermak-McCormick Place,3/1/2026,"1,400.30","1,823.50","1,126","43,731",Green
41120,35-Bronzeville-IIT,3/1/2026,"1,106.50",817.8,481,"30,018",Green
40300,Indiana,3/1/2026,434.7,335,247,"12,138",Green
41270,43rd,3/1/2026,617.7,423.3,327.2,"16,919",Green
41080,47th-South Elevated,3/1/2026,665,500.3,345.2,"18,357",Green
40130,51st,3/1/2026,578.6,452.3,311.6,"16,096",Green
40510,Garfield-South Elevated,3/1/2026,763.7,608.3,457.8,"21,523",Green
41140,King Drive,3/1/2026,306.3,239.3,204.4,"8,718",Green
40720,East 63rd-Cottage Grove,3/1/2026,702.3,556.5,393.4,"19,643",Green
40940,Halsted/63rd,3/1/2026,360.2,240.8,174.6,"9,761",Green
40290,Ashland/63rd,3/1/2026,676,444.3,361.2,"18,455",Green
41290,Kimball,3/1/2026,"2,322.40","2,023.50","1,383.80","66,105",Brown
41180,Kedzie-Brown,3/1/2026,"1,299.20","1,189",799.2,"37,335",Brown
40870,Francisco,3/1/2026,893,745.5,430.6,"24,781",Brown
41010,Rockwell,3/1/2026,"1,011.50",841.8,457,"27,906",Brown
41480,Western-Brown,3/1/2026,"1,704","1,677",963.6,"49,015",Brown
40090,Damen-Brown,3/1/2026,"1,551.50","1,460",816.4,"44,055",Brown
41500,Montrose-Brown,3/1/2026,"1,447.20","1,440.80",817.8,"41,690",Brown
41460,Irving Park-Brown,3/1/2026,"1,658.30","1,561",793.2,"46,693",Brown
41440,Addison-Brown,3/1/2026,"1,259.70","1,073.30",599,"35,002",Brown
41310,Paulina,3/1/2026,"1,685.60","1,653.50",794,"47,667",Brown
40360,Southport,3/1/2026,"2,113.20","2,536.50","1,383.80","63,556",Brown
41210,Wellington,3/1/2026,"2,010.90","1,596.50",754.4,"54,398",Brown
40530,Diversey,3/1/2026,"3,514.30","3,122","1,476.80","97,187",Brown
40660,Armitage,3/1/2026,"2,997.40","3,267.50","1,657.40","87,300",Brown
40800,Sedgwick,3/1/2026,"2,490.10","2,992.80","1,407.40","73,791",Brown
40710,Chicago/Franklin,3/1/2026,"4,078.20","4,616","2,200.40","119,186",Brown
40460,Merchandise Mart,3/1/2026,"5,003.90","3,475.50","1,430","131,137","Brown, Purple"
40930,Midway Airport,3/1/2026,"4,756.80","3,178","1,975.80","127,240",Orange
40960,Pulaski-Orange,3/1/2026,"3,036.50","1,674.30","1,022.80","78,614",Orange
41150,Kedzie-Midway,3/1/2026,"2,172.10","1,349.50",888.6,"57,628",Orange
40310,Western-Orange,3/1/2026,"2,394.50","1,414.30",943,"63,050",Orange
40120,35th/Archer,3/1/2026,"1,735","1,128.80",693.4,"46,153",Orange
41060,Ashland-Orange,3/1/2026,"1,143.70",725,469.8,"30,410",Orange
41130,Halsted-Orange,3/1/2026,"1,687.80","1,035.50",725.8,"44,903",Orange
40730,Washington/Wells,3/1/2026,"5,582.40","1,607.80",835,"133,419",Orange
40040,Quincy/Wells,3/1/2026,"5,297.70","1,685.30","1,046.60","128,524",Orange
40160,LaSalle/Van Buren,3/1/2026,"2,026.40",838.8,444.2,"50,156",Orange
40850,Library,3/1/2026,"2,540.50","2,325.30","1,458","72,482","Orange, Brown, Pink, Purple"
40680,Adams/Wabash,3/1/2026,"4,710.30","4,548.50","2,582.60","134,734",Orange
41700,Washington/Wabash,3/1/2026,"9,637.60","10,323","5,442","280,530","Orange, Brown, Purple, Pink"
40260,State/Lake,3/1/2026,0,0,0,0,Orange
40380,Clark/Lake,3/1/2026,"12,192.30","12,722.80","5,143.80","344,840","Orange, Blue, Brown, Green, Purple, Pink"
40900,Howard,4/1/2026,"3,380.30","2,577.50","2,092.80","93,048","Red, Purple, Yellow"
41190,Jarvis,4/1/2026,"1,035.50",951,751.8,"29,593",Red
40100,Morse,4/1/2026,"2,747","2,359.80","1,810","77,112",Red
41300,Loyola,4/1/2026,"3,504.20","2,985.30","2,207","97,861",Red
40760,Granville,4/1/2026,"2,520.20","2,396.30","1,710.80","71,872",Red
40880,Thorndale,4/1/2026,"1,743.50","1,386","1,058.80","48,137",Red
41380,Bryn Mawr,4/1/2026,"2,676.50","2,280.80","1,789","75,162",Red
40340,Berwyn,4/1/2026,"1,853.80","1,697.80","1,291","52,739",Red
41200,Argyle,4/1/2026,"1,982","2,067.50","1,591.30","58,239",Red
40770,Lawrence,4/1/2026,"2,103.90","1,883.80","1,403.30","59,433",Red
40540,Wilson,4/1/2026,"4,815.40","3,511.30","2,683.50","130,717","Red, Purple"
40080,Sheridan,4/1/2026,"2,778","2,369","1,650.50","77,195",Red
41420,Addison-North Main,4/1/2026,"6,012.60","7,756.30","5,832.80","186,634",Red
41320,Belmont-North Main,4/1/2026,"7,603.70","7,158.80","5,212.30","216,766","Red, Purple, Brown"
41220,Fullerton,4/1/2026,"9,693.70","6,715","4,812","259,369","Red, Purple, Brown"
40650,North/Clybourn,4/1/2026,"3,333.70","3,445.80","2,483.80","97,060",Red
40630,Clark/Division,4/1/2026,"5,079.60","4,891","3,320.50","144,598",Red
41450,Chicago/State,4/1/2026,"7,798.50","7,309.80","5,114.50","221,265",Red
40330,Grand/State,4/1/2026,"6,289","8,233.50","5,558.30","193,525",Red
41660,Lake/State,4/1/2026,"10,160.60","8,635","5,991.50","282,039",Red
41090,Monroe/State,4/1/2026,"4,219.50","2,904.30","1,902.50","112,056",Red
40560,Jackson/State,4/1/2026,"5,060.60","2,812.50","1,873.80","130,078",Red
41490,Harrison,4/1/2026,"2,280.10","2,246.50","1,582.30","65,477",Red
41400,Roosevelt,4/1/2026,"6,911.60","6,500.30","4,564.80","196,315","Red, Orange, Green"
41000,Cermak-Chinatown,4/1/2026,"4,282","6,978.50","5,108.80","142,552",Red
40190,Sox-35th-Dan Ryan,4/1/2026,"3,617.20","4,339.30","2,871.80","108,423",Red
41230,47th-Dan Ryan,4/1/2026,"1,965.70","1,644","1,283.30","54,954",Red
41170,Garfield-Dan Ryan,4/1/2026,"2,294.80","1,934.50","1,467.80","64,095",Red
40910,63rd-Dan Ryan,4/1/2026,"1,863.70","1,344","1,256","51,401",Red
40990,69th,4/1/2026,"2,883.50","2,142","1,722.50","78,895",Red
40240,79th,4/1/2026,"3,634.90","2,636.80","2,295","99,695",Red
41430,87th,4/1/2026,"2,070.60","1,509.80","1,189","56,349",Red
40450,95th/Dan Ryan,4/1/2026,"6,035.70","4,152.50","3,437.50","163,146",Red
41050,Linden,4/1/2026,554.3,371,334,"15,015",Purple
41250,Central-Evanston,4/1/2026,503.6,282.8,235,"13,151",Purple
40400,Noyes,4/1/2026,617.1,553.5,307.5,"17,021",Purple
40520,Foster,4/1/2026,492.5,526.3,330.8,"14,263",Purple
40050,Davis,4/1/2026,"2,062.10","1,706.50","1,229.30","57,110",Purple
40690,Dempster,4/1/2026,493.2,473.3,375.8,"14,247",Purple
40270,Main,4/1/2026,666.7,572.5,388.5,"18,512",Purple
40840,South Boulevard,4/1/2026,434.1,258.8,211.5,"11,431",Purple
40140,Dempster-Skokie,4/1/2026,898.8,554.8,466.3,"23,858",Yellow
41680,Oakton-Skokie,4/1/2026,505,212.8,159.8,"12,599",Yellow
40890,O'Hare Airport,4/1/2026,"9,200","7,596","8,726.80","267,691",Blue
40820,Rosemont,4/1/2026,"3,743","2,882.80","2,204","102,693",Blue
40230,Cumberland,4/1/2026,"2,348.40","1,291",969.5,"60,707",Blue
40750,Harlem-O'Hare,4/1/2026,"1,647.10",865.3,678.8,"42,412",Blue
41280,Jefferson Park,4/1/2026,"4,606.90","2,990.50","2,320.50","122,595",Blue
41330,Montrose-O'Hare,4/1/2026,"1,670.30",934.3,755.5,"43,506",Blue
40550,Irving Park-O'Hare,4/1/2026,"2,797.70","1,768.30","1,394.30","74,200",Blue
41240,Addison-O'Hare,4/1/2026,"1,944","1,048",825.5,"50,263",Blue
40060,Belmont-O'Hare,4/1/2026,"3,652","2,312.80","1,738.50","96,549",Blue
41020,Logan Square,4/1/2026,"4,919.70","3,681.80","2,548.50","133,154",Blue
40570,California/Milwaukee,4/1/2026,"3,484.70","2,619.30","1,788.50","94,295",Blue
40670,Western/Milwaukee,4/1/2026,"3,549.40","2,452.50","1,727.50","94,806",Blue
40590,Damen/Milwaukee,4/1/2026,"4,250.10","4,217.30","2,831.30","121,696",Blue
40320,Division/Milwaukee,4/1/2026,"4,143.50","3,133","2,112","112,137",Blue
41410,Chicago/Milwaukee,4/1/2026,"2,044.80","1,420.80",997.3,"54,658",Blue
40490,Grand/Milwaukee,4/1/2026,"2,657.40","2,095.80","1,673.50","73,540",Blue
40370,Washington/Dearborn,4/1/2026,"8,226.20","5,700.30","4,475.80","221,680",Blue
40790,Monroe/Dearborn,4/1/2026,"3,902.20","1,305.50","1,142.30","95,640",Blue
40070,Jackson/Dearborn,4/1/2026,"4,537.90","2,506","1,961","117,702",Blue
41340,LaSalle,4/1/2026,"1,935.30",970.3,746,"49,442",Blue
40430,Clinton-Forest Park,4/1/2026,"2,221","1,009.50",914,"56,555",Blue
40350,UIC-Halsted,4/1/2026,"4,777","1,654","1,254.30","116,728",Blue
40470,Racine,4/1/2026,800.8,388.8,331,"20,497",Blue
40810,Medical Center,4/1/2026,"1,547.70",692.3,539.8,"38,977",Blue
40220,Western-Forest Park,4/1/2026,592.1,429,324.8,"16,041",Blue
40250,Kedzie-Homan-Forest Park,4/1/2026,813.4,603.8,549.8,"22,509",Blue
40920,Pulaski-Forest Park,4/1/2026,605.6,458.3,401,"16,761",Blue
40970,Cicero-Forest Park,4/1/2026,552.3,352.5,308.8,"14,796",Blue
40010,Austin-Forest Park,4/1/2026,725.7,298.8,253.8,"18,175",Blue
40180,Oak Park-Forest Park,4/1/2026,637.7,241.8,198.3,"15,790",Blue
40980,Harlem-Forest Park,4/1/2026,384.5,192.8,156.5,"9,856",Blue
40390,Forest Park,4/1/2026,"1,151.90",601.5,522.5,"29,838",Blue
41030,Polk,4/1/2026,"2,433",663,464.5,"58,035",Pink
40830,18th,4/1/2026,"1,379.60","1,180.50",812.5,"38,324",Pink
40210,Damen-Cermak,4/1/2026,"1,235.10",809.3,640.3,"32,971",Pink
40740,Western-Cermak,4/1/2026,865.7,605.5,414.5,"23,125",Pink
40440,California-Cermak,4/1/2026,"1,005.90",675.8,521.8,"26,920",Pink
41040,Kedzie-Cermak,4/1/2026,767.3,510,396.8,"20,508",Pink
40780,Central Park,4/1/2026,775.7,461.3,363.8,"20,365",Pink
40150,Pulaski-Cermak,4/1/2026,700.2,468.5,342.5,"18,649",Pink
40600,Kostner,4/1/2026,282.4,154.5,153.3,"7,443",Pink
40420,Cicero-Cermak,4/1/2026,735.9,594.5,452.3,"20,377",Pink
40580,54th/Cermak,4/1/2026,"1,622.50","1,136",942.5,"44,009",Pink
40020,Harlem-Lake,4/1/2026,"2,187.50","1,512","1,034.80","58,312",Green
41350,Oak Park-Lake,4/1/2026,763,477.8,333.5,"20,031",Green
40610,Ridgeland,4/1/2026,802.8,361.5,260.5,"20,150",Green
41260,Austin-Lake,4/1/2026,891.8,532,384.8,"23,286",Green
40280,Central-Lake,4/1/2026,"1,200.70",867.5,610.3,"32,326",Green
40700,Laramie,4/1/2026,618.7,380.8,281.5,"16,260",Green
40480,Cicero-Lake,4/1/2026,720.7,493.5,358,"19,261",Green
40030,Pulaski-Lake,4/1/2026,840,561.3,380.3,"22,247",Green
41670,Conservatory,4/1/2026,563.7,518.8,349,"15,872",Green
41070,Kedzie-Lake,4/1/2026,739.3,467.8,303.5,"19,349",Green
41360,California-Lake,4/1/2026,766.1,424.5,279,"19,668",Green
41710,Damen-Lake,4/1/2026,"1,038.70",789,498.8,"28,002",Green
40170,Ashland-Lake,4/1/2026,"1,833","1,263.30",829.8,"48,698","Green, Pink"
41510,Morgan-Lake,4/1/2026,"3,793.30","3,194","2,301.30","105,433",Green
41160,Clinton-Lake,4/1/2026,"2,891.50","1,362",958,"72,892","Green, Pink"
41690,Cermak-McCormick Place,4/1/2026,"1,505","1,323.50","1,055","42,623",Green
41120,35-Bronzeville-IIT,4/1/2026,"1,296.50",831.8,591.8,"34,217",Green
40300,Indiana,4/1/2026,478.6,287.3,224,"12,575",Green
41270,43rd,4/1/2026,665.4,402.8,334.3,"17,586",Green
41080,47th-South Elevated,4/1/2026,736.1,493,371.8,"19,653",Green
40130,51st,4/1/2026,635.5,418,314,"16,908",Green
40510,Garfield-South Elevated,4/1/2026,854.4,606.5,471,"23,107",Green
41140,King Drive,4/1/2026,322.7,275.5,201.8,"9,009",Green
40720,East 63rd-Cottage Grove,4/1/2026,736.3,553,419.5,"20,089",Green
40940,Halsted/63rd,4/1/2026,403.4,217.3,197.8,"10,535",Green
40290,Ashland/63rd,4/1/2026,749.9,450,412.5,"19,948",Green
41290,Kimball,4/1/2026,"2,458.50","1,856.80","1,453.80","67,329",Brown
41180,Kedzie-Brown,4/1/2026,"1,389.70","1,137.80",812.8,"38,375",Brown
40870,Francisco,4/1/2026,954.9,645.3,457.5,"25,419",Brown
41010,Rockwell,4/1/2026,"1,268.50",897,614.5,"33,954",Brown
41480,Western-Brown,4/1/2026,"1,407.50","1,000.80",633.8,"37,502",Brown
40090,Damen-Brown,4/1/2026,"1,833","1,471","1,071.30","50,495",Brown
41500,Montrose-Brown,4/1/2026,"1,580.60","1,394.80",929.3,"44,070",Brown
41460,Irving Park-Brown,4/1/2026,"1,811.10","1,338.50",861,"48,642",Brown
41440,Addison-Brown,4/1/2026,"1,369.60",833.3,565.8,"35,728",Brown
41310,Paulina,4/1/2026,"1,779.30","1,299.50",830,"47,662",Brown
40360,Southport,4/1/2026,"2,298.10","2,152","1,480.50","65,089",Brown
41210,Wellington,4/1/2026,"2,098.50","1,176.50",770,"53,954",Brown
40530,Diversey,4/1/2026,"3,622.90","2,392","1,528.50","95,385",Brown
40660,Armitage,4/1/2026,"3,237.20","2,744.30","1,610.80","88,638",Brown
40800,Sedgwick,4/1/2026,"2,615.40","2,149.50","1,339.50","71,494",Brown
40710,Chicago/Franklin,4/1/2026,"4,288.50","2,825.80","1,906","113,275",Brown
40460,Merchandise Mart,4/1/2026,"5,179.10","2,148.50","1,381.30","128,059","Brown, Purple"
40930,Midway Airport,4/1/2026,"5,095.80","2,655","2,157","131,356",Orange
40960,Pulaski-Orange,4/1/2026,"3,341","1,495.50","1,111","83,929",Orange
41150,Kedzie-Midway,4/1/2026,"2,385.10","1,271",929,"61,273",Orange
40310,Western-Orange,4/1/2026,"2,644.70","1,320.80","1,003.50","67,480",Orange
40120,35th/Archer,4/1/2026,"1,863.50","1,004.30",709,"47,851",Orange
41060,Ashland-Orange,4/1/2026,"1,222.70",690.5,491.3,"31,627",Orange
41130,Halsted-Orange,4/1/2026,"1,869",935.5,704,"47,676",Orange
40730,Washington/Wells,4/1/2026,"5,646.90","1,105.30",779,"131,768",Orange
40040,Quincy/Wells,4/1/2026,"5,383.90","1,368.30","1,136.80","128,465",Orange
40160,LaSalle/Van Buren,4/1/2026,"2,029",578.8,422.5,"48,642",Orange
40850,Library,4/1/2026,"2,758","1,776.50","1,149.30","72,380","Orange, Brown, Pink, Purple"
40680,Adams/Wabash,4/1/2026,"5,266.10","2,627.80","1,886.80","133,913",Orange
41700,Washington/Wabash,4/1/2026,"10,089.40","6,920.30","5,087","269,995","Orange, Brown, Purple, Pink"
40260,State/Lake,4/1/2026,0,0,0,0,Orange
40380,Clark/Lake,4/1/2026,"12,662.50","6,356.80","5,060.50","324,243","Orange, Blue, Brown, Green, Purple, Pink"
40900,Howard,5/1/2026,"3,516.20","2,814.60","2,321.70","98,326","Red, Purple, Yellow"
41190,Jarvis,5/1/2026,"1,116.70","1,073.40",846.2,"32,778",Red
40100,Morse,5/1/2026,"2,809.90","2,494.60","1,938.70","80,303",Red
41300,Loyola,5/1/2026,"3,066.10","2,772","2,055","87,512",Red
40760,Granville,5/1/2026,"2,267.60","1,989.40","1,520.30","64,420",Red
40880,Thorndale,5/1/2026,"1,841.10","1,481.80","1,150.80","51,136",Red
41380,Bryn Mawr,5/1/2026,"2,836.30","2,552.60","2,078.80","81,961",Red
40340,Berwyn,5/1/2026,"1,952.10","1,745","1,358.50","55,918",Red
41200,Argyle,5/1/2026,"2,136.40","2,138.20","1,659.30","63,374",Red
40770,Lawrence,5/1/2026,"2,041.10","2,095.80","1,639.20","61,135",Red
40540,Wilson,5/1/2026,"4,758.90","3,715.80","2,898.20","131,145","Red, Purple"
40080,Sheridan,5/1/2026,"2,918.30","2,531.20","1,848.80","82,115",Red
41420,Addison-North Main,5/1/2026,"7,474.40","8,010.20","5,773.30","224,179",Red
41320,Belmont-North Main,5/1/2026,"7,999.10","7,942","5,861.80","234,863","Red, Purple, Brown"
41220,Fullerton,5/1/2026,"9,792.50","7,564.20","5,347","265,753","Red, Purple, Brown"
40650,North/Clybourn,5/1/2026,"3,542.70","2,970.40","2,347.20","99,789",Red
40630,Clark/Division,5/1/2026,"5,571.80","4,504","3,387","154,277",Red
41450,Chicago/State,5/1/2026,"7,756.40","5,998.60","4,820.70","214,044",Red
40330,Grand/State,5/1/2026,"6,957.50","6,917","5,859","208,888",Red
41660,Lake/State,5/1/2026,"10,840.30","7,640.80","5,906.50","290,448",Red
41090,Monroe/State,5/1/2026,"4,409.70","2,370.20","1,970.20","111,865",Red
40560,Jackson/State,5/1/2026,"4,968.70","2,741","2,044.30","125,344",Red
41490,Harrison,5/1/2026,"2,358.10","2,398.20","1,743.30","69,612",Red
41400,Roosevelt,5/1/2026,"7,535.40","8,289.20","6,298.50","229,945","Red, Orange, Green"
41000,Cermak-Chinatown,5/1/2026,"5,175.40","7,447.60","6,131.30","177,533",Red
40190,Sox-35th-Dan Ryan,5/1/2026,"4,176.30","4,833.80","4,460.80","134,459",Red
41230,47th-Dan Ryan,5/1/2026,"2,075.60","1,687.80","1,330.30","57,932",Red
41170,Garfield-Dan Ryan,5/1/2026,"2,395.10","2,027.20","1,434.30","66,643",Red
40910,63rd-Dan Ryan,5/1/2026,"1,933.10","1,468.40","1,262.50","53,579",Red
40990,69th,5/1/2026,"2,994.20","2,443.80","1,871.70","83,332",Red
40240,79th,5/1/2026,"3,838.80","3,082.60","2,560.70","107,553",Red
41430,87th,5/1/2026,"2,216.40","1,739.20","1,388","61,351",Red
40450,95th/Dan Ryan,5/1/2026,"6,306.90","4,487.40","3,678.20","170,643",Red
41050,Linden,5/1/2026,708.3,520.8,416.3,"19,267",Purple
41250,Central-Evanston,5/1/2026,553.6,286.4,244.2,"13,968",Purple
40400,Noyes,5/1/2026,707.7,449.6,435.5,"19,014",Purple
40520,Foster,5/1/2026,592.3,614.8,379.8,"17,198",Purple
40050,Davis,5/1/2026,"2,249.60","1,788.60","1,351","62,041",Purple
40690,Dempster,5/1/2026,537.5,461.4,390.3,"15,398",Purple
40270,Main,5/1/2026,715.7,599.8,419.8,"19,832",Purple
40840,South Boulevard,5/1/2026,460.5,308,226.2,"12,106",Purple
40140,Dempster-Skokie,5/1/2026,"1,026.50",806.8,668.8,"28,577",Yellow
41680,Oakton-Skokie,5/1/2026,490.9,289.4,232.5,"12,659",Yellow
40890,O'Hare Airport,5/1/2026,"10,374.60","8,874","9,968.20","311,671",Blue
40820,Rosemont,5/1/2026,"4,102.20","3,516.80","2,832","116,620",Blue
40230,Cumberland,5/1/2026,"2,440.60","1,707.20","1,339.20","65,382",Blue
40750,Harlem-O'Hare,5/1/2026,"1,697.20","1,001.20",775.2,"43,600",Blue
41280,Jefferson Park,5/1/2026,"4,687.20","3,291.20","2,575.50","125,653",Blue
41330,Montrose-O'Hare,5/1/2026,"1,700.40","1,141.60",893.2,"45,075",Blue
40550,Irving Park-O'Hare,5/1/2026,"2,895.80","1,983.80","1,605","77,465",Blue
41240,Addison-O'Hare,5/1/2026,"2,013","1,258.80",993.3,"52,514",Blue
40060,Belmont-O'Hare,5/1/2026,"3,670.60","2,619.80","2,096.50","99,090",Blue
41020,Logan Square,5/1/2026,"4,949.50","3,803.20","3,359.20","138,161",Blue
40570,California/Milwaukee,5/1/2026,"3,629.70","2,903","2,162","100,080",Blue
40670,Western/Milwaukee,5/1/2026,"3,656.80","2,556.20","1,969.80","97,736",Blue
40590,Damen/Milwaukee,5/1/2026,"4,480.60","4,614.40","3,501.80","133,695",Blue
40320,Division/Milwaukee,5/1/2026,"4,296.60","3,257.80","2,494.20","117,186",Blue
41410,Chicago/Milwaukee,5/1/2026,"2,105.50","1,544.40","1,207","57,073",Blue
40490,Grand/Milwaukee,5/1/2026,"2,789.80","2,348.40","1,931.80","79,129",Blue
40370,Washington/Dearborn,5/1/2026,"8,562.60","6,094.20","5,046","231,999",Blue
40790,Monroe/Dearborn,5/1/2026,"3,874.20","1,363","1,233.30","91,698",Blue
40070,Jackson/Dearborn,5/1/2026,"4,352.80","3,101.60","2,512.30","117,637",Blue
41340,LaSalle,5/1/2026,"1,720.20","1,136.80",890.8,"45,432",Blue
40430,Clinton-Forest Park,5/1/2026,"2,087","1,103",960.7,"53,018",Blue
40350,UIC-Halsted,5/1/2026,"2,435.50","1,544","1,174.80","63,479",Blue
40470,Racine,5/1/2026,881.9,498.4,445.2,"22,800",Blue
40810,Medical Center,5/1/2026,"1,459.70",632,508.7,"35,405",Blue
40220,Western-Forest Park,5/1/2026,611.3,467.4,370.2,"16,784",Blue
40250,Kedzie-Homan-Forest Park,5/1/2026,895.2,666.4,568,"24,643",Blue
40920,Pulaski-Forest Park,5/1/2026,629.6,471.4,408.5,"17,400",Blue
40970,Cicero-Forest Park,5/1/2026,591.8,410.2,299.5,"15,683",Blue
40010,Austin-Forest Park,5/1/2026,714.4,380.4,295.8,"17,965",Blue
40180,Oak Park-Forest Park,5/1/2026,640.4,309.6,251.2,"15,863",Blue
40980,Harlem-Forest Park,5/1/2026,397.3,255.2,186.7,"10,341",Blue
40390,Forest Park,5/1/2026,"1,174.70",742,604.5,"30,830",Blue
41030,Polk,5/1/2026,"2,249.30",658,503.3,"51,295",Pink
40830,18th,5/1/2026,"1,335.10","1,137",877.2,"37,650",Pink
40210,Damen-Cermak,5/1/2026,"1,302.80",910.2,669.2,"34,621",Pink
40740,Western-Cermak,5/1/2026,907.5,645.2,469.5,"24,193",Pink
40440,California-Cermak,5/1/2026,"1,033.90",718.8,538.3,"27,501",Pink
41040,Kedzie-Cermak,5/1/2026,822,550.8,432.3,"21,788",Pink
40780,Central Park,5/1/2026,804.2,538.2,410.2,"21,235",Pink
40150,Pulaski-Cermak,5/1/2026,732.8,677.8,501.7,"21,054",Pink
40600,Kostner,5/1/2026,297.3,155.6,140.7,"7,567",Pink
40420,Cicero-Cermak,5/1/2026,774.6,536.4,432.2,"20,767",Pink
40580,54th/Cermak,5/1/2026,"1,778","1,307.40","1,293.80","49,860",Pink
40020,Harlem-Lake,5/1/2026,"2,261.80","1,672.20","1,249.20","61,092",Green
41350,Oak Park-Lake,5/1/2026,801.9,570.2,412.3,"21,363",Green
40610,Ridgeland,5/1/2026,861.6,409.2,314.5,"21,165",Green
41260,Austin-Lake,5/1/2026,934,579.8,442.7,"24,234",Green
40280,Central-Lake,5/1/2026,"1,259.60",926.8,669.8,"33,845",Green
40700,Laramie,5/1/2026,697.2,462,378.3,"18,524",Green
40480,Cicero-Lake,5/1/2026,695.6,536,396.7,"18,971",Green
40030,Pulaski-Lake,5/1/2026,909.3,620.6,481,"24,174",Green
41670,Conservatory,5/1/2026,572,542,411.7,"16,619",Green
41070,Kedzie-Lake,5/1/2026,773.8,514.4,389,"20,381",Green
41360,California-Lake,5/1/2026,790.3,462.8,363.5,"20,301",Green
41710,Damen-Lake,5/1/2026,932.6,571.4,435.7,"24,122",Green
40170,Ashland-Lake,5/1/2026,"1,914.20","1,572.80","1,032","52,340","Green, Pink"
41510,Morgan-Lake,5/1/2026,"4,094.90","3,470.80","2,694.80","115,420",Green
41160,Clinton-Lake,5/1/2026,"2,861.10","1,449.40","1,099.30","71,064","Green, Pink"
